| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                            | remediation                                                                                      | metadata                                                        | cache_key                                                                               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`supabase_privileged_role\` for action \`SELECT\`. Policies include \`{"Anyone can read admin_messages",public_read_admin_messages}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_supabase_privileged_role_SELECT      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Anyone can insert notifications","notif all access",public_insert_notifications}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_anon_INSERT                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Anyone can read notifications","Users can read own notifications","notif all access",public_read_notifications}\`                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_anon_SELECT                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Anyone can update notifications","Users can update own notifications","notif all access",public_update_notifications}\`                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_anon_UPDATE                           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Anyone can insert notifications","notif all access",public_insert_notifications}\`                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_authenticated_INSERT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Anyone can read notifications","Users can read own notifications","notif all access",public_read_notifications}\`                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_authenticated_SELECT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Anyone can update notifications","Users can update own notifications","notif all access",public_update_notifications}\`                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_authenticated_UPDATE                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Anyone can insert notifications",public_insert_notifications}\`                                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_authenticator_INSERT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Anyone can read notifications","Users can read own notifications",public_read_notifications}\`                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_authenticator_SELECT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Anyone can update notifications","Users can update own notifications",public_update_notifications}\`                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_authenticator_UPDATE                  |
